id,name,author_name,author_note,ingredients,steps
99,Burger s vepřovým masem,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Bageta, Čerstvě drcený pepř, Čerstvý koriandr, Česnek, Chilli omáčka Sriracha, Čínské zelí, Jarní cibulka, Majonéza, Mleté vepřové maso, Mrkev, Rostlinný olej, Rýžový ocet, Sezamový olej, Sójová omáčka, Sůl, Víno vhodné ke grilování, Zázvor","Bagety podélně rozřízneme a řeznou plochou dolů je ogrilujeme. Na spodní část bagety dáme část salátku, plátek masa, posypeme částí nasekaného koriandru a přiklopíme vrchní
částí bagety., Jarní cibulku nakrájíme na kolečka, česnek najemno nastrouháme nebo prolisujeme., Mleté maso smícháme s cibulkou, česnekem, zázvorem, sezamovým olejem, pepřem a solí. Vytvarujeme 4 placky dlouhé 12-15 cm, položíme je na rozpálený gril a grilujeme 3- 4
minuty z každé strany dozlatova tak, aby maso zůstalo šťavnaté., Omyté a osušené zelí a očištěnou mrkev nakrájíme najemno a v míse smícháme s ostatními surovinami. Dáme stranou."
100,Česnekový dip,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Česnek, Pažitka, Sůl, Zakysaná smetana","Česnek můžete podélně rozříznout a odstranit středový klíček. Teprve pak česnek nastrouhejte nebo prolisujte, dip bude jemnější., Všechny suroviny smícháme dohromady a dáme vychladit do ledničky."
101,Grilovaná kuřecí prsa,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Česnek, Citron, Kuřecí prsa bez kůže, Olivový olej, Rozmarýn čerstvý, Špejle, Sůl","Do olivového oleje přidáme prolisovaný česnek, špetku soli, rozmarýn a citronovou šťávu., Maso podélně nakrájíme na 6 proužků. Osolíme je a napíchneme na špejle., Podávejte s dipy, tzatziki, omáčkami dle chuti nebo zeleným salátem smíchaným s cherry rajčátky a zakápnutým olivovým olejem., Směsí potřeme kuřecí špízy, položíme je na rozpálený gril a grilujeme z každé strany 2-3 minuty dozlatova."
102,Grilovaná kuřecí srdíčka,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Česnek, Chilli koření mleté, Kuřecí srdíčka, Limeta, Olivový olej, Pepř černý , Rostlinný olej, Špejle, Sůl, Víno vhodné ke grilování","Do marinády k srdíčkům můžete přidat lžíci nasekaného čerstvého koriandru.

Srdíčka výborně chutnají s mixem zelených salátů nebo rukolou zakápnutou olivovým olejem a citronovou šťávou a s několika cherry rajčaty., Hotová srdíčka položíme na talíř, zakápneme olivovým olejem a limetovou šťávou a ihned podáváme., Špejle namočíme na 10 minut do studené vody. Odleželá srdíčka napícháme na špejle. Položíme je na rozpálený gril a grilujeme 2-2,5 minuty z každé strany., Srdíčka očistíme. Česnek prolisujeme., V misce smícháme 60 ml oleje, prolisovaný česnek, chilli, sůl a pepř. Přidáme srdíčka, promícháme a dáme odležet do lednice na 30 minut."
103,Hovězí burger se slaninou a sýrem,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Čerstvě drcený pepř, Červená cibule, Červený vinný ocet, Cibule, Estragon, Kaiserka, Kečup, Ledový salát, Majonéza, Máslo, Mleté hovězí maso, Plátkový Cheddar, Plocholistá petržel, Rajčata, Slanina, Sůl, Worcesterová omáčka","Housky podélně rozřízneme a řeznou plochou dolů je ogrilujeme., Každou půlku housky potřeme 1 lžící ochucené majonézy. Na spodní půlku pečiva položíme část ledového salátu, 2 plátky rajčete, na ně položíme ogrilované maso se sýrem, opět 2 plátky rajčete, opečenou slaninu a kolečka cibule. Přiklopíme horní částí housky., Maso nepropékejte příliš dlouho. Uvnitř by mělo zůstat červené, maximálně růžové jako klasický steak. Jen tak zůstane maso šťavnaté., Rajčata nakrájíme na 16 plátků. Cibuli oloupeme a nakrájíme na tenká kolečka. Slaninu opečeme na středně rozpáleném grilu z obou stran dozlatova a dáme stranou., Všechny suroviny smícháme v misce a dáme na 10 minut do ledničky., Z masa vytvarujeme 4 placky velikosti housky, z obou stran je osolíme, opepříme a potřeme rozpuštěným máslem. Položíme na středně rozpálený gril a grilujeme 3 minuty. Poté maso otočíme, opět potřeme rozpuštěným máslem a grilujeme dalš"
104,Jehněčí kýta s mátovou omáčkou,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Bílý vinný ocet, Čerstvě drcený pepř, Česnek, Cukr krupice, Jehněčí kýta, Máta, Olivový olej, Papír na pečení, Rozmarýn čerstvý, Sůl, Vhodné pivo","Lístky máty omyjeme, osušíme, nakrájíme a dáme do větší misky. Přidáme cukr a přilijeme 200 ml vroucí vody. Důkladně promícháme a necháme vychladnout v pokojové teplotě., Maso po celé ploše prošpikujeme rozmarýnem a česnekem. Poté ho potřeme olejem a vydatně osolíme a opepříme. Takto připravené maso položíme do pekáče vyloženého pečicím papírem. Pekáč dáme do rozehřáté trouby a pečeme 2 hodiny doměkka., Poté maso přesuneme na rozpálený gril potřený kůží ze slaniny a ogrilujeme ho z každé strany 5 minut. Hotové maso necháme před podáváním 10 minut odpočinout. Jednotlivá sousta masa namáčíme do mátové omáčky., Přidáme vinný ocet, promícháme a dáme na 1 hodinu odpočinout. Pokud je omáčka moc ostrá, přidáme vodu., Rozmarýn nakrájíme na kousky dlouhé 2 cm. Česnek podélně rozřízneme na 3 části., Troubu rozehřejeme na 160 ˚C."
105,Kuře alla diavola,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Bílý vinný ocet, Bobkový list, Čerstvý tymián, Červená Chilli paprička, Chilli koření mleté, Citronová šťáva, Mini kuřátko, Olivový olej, Pepř černý , Rozmarýn čerstvý, Sůl","Čerstvou chilli papričku nakrájíme najemno, sušené chilli papričky rozdrtíme nahrubo. Všechny suroviny důkladně promícháme v míse., Kuřátka rozřízneme podél páteře a rozložíme je jako knihu. Důkladně je promícháme s marinádou a necháme v lednici odležet alespoň 3 hodiny, nejlépe však přes noc., Kuřátka vyjmeme z marinády, položíme je kůží dolů na rozpálený gril, přiklopíme ho a grilujeme 3 minuty. Poté je obrátíme, znovu přiklopíme gril a grilujeme další 3 minuty. Takto pokračujeme, dokud nejsou kuřátka měkká."
106,Losos v papilotě,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Alobal, Brambory typ A, B, C, Celer, Čerstvě drcený pepř, Čerstvý tymián, Červená cibule, Filet z lososa, Jarní cibulka, Mrkev, Olivový olej, Papír na pečení, Suché bílé víno, Sůl, Víno vhodné k rybám","Celer a mrkev nakrájíme na jemné nudličky. Cibuli nakrájíme na tenké půlměsíčky. Jarní cibulku nakrájíme na tenká kolečka. Brambory podélně rozkrojíme. Veškerou zeleninu smícháme v misce., Delší okraje alobalu s pečicím papírem přiložíme k sobě a důkladně několikrát přehneme. Stejně tak několikrát důkladně přehneme boční strany, aby vznikla uzavřená kapsa. Položíme ji na rozpálený gril. Jakmile se nafoukne, stáhneme ji na okraj grilu na menší žár a grilujeme 1 minutu. Sundáme z grilu a necháme půl minuty odpočinout. Papilotu rozřízneme a ihned podáváme., Lososa nakrájíme na plátky silné 4 mm, položíme je křížem na zeleninu a opepříme. Brambory osolíme a přidáme po stranách k rybě. Přilijeme jednu lžíci oleje a 2 lžíce vína., Na stůl položíme alobal a na něj rozložíme pečicí papír, který potřeme jednou lžící oleje. Položíme na něj část nakrájené zeleniny a jednu snítku tymiánu."
107,Quesadillas s kuřecím masem,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Čerstvý koriandr, Červená paprika, Guacamole, Kukuřičné tortilly, Kuřecí vykostěná stehna, Olivový olej, Papričky jalapeño, Plátkový Cheddar, Rajčata, Slanina, Sůl, Víno vhodné ke grilování, Zakysaná smetana","Guacamole si můžete připravit podle receptu Romana Vaňka, který najdete na Rohlík Chef v kategorii ovoce, zelenina a houby. , Maso osolíme z obou stran, položíme na rozpálený gril a ogrilujeme z obou stran doměkka. Hotové maso položíme na prkénko a necháme 3 minuty odpočinout. Poté ho nakrájíme na plátky silné 0,5 cm., Na polovinu každé tortilly položíme část rajčat, na ně část nakrájeného masa, papriky, koriandr a 1 lžíci guacamole. Na ně dle chuti přidáme papričku jalapeño. Přidáme část slaniny a 1 plátek sýra a každou tortillu přehneme napůl., Podáváme se zakysanou smetanou a guacamole., Rajčata nakrájíme na plátky. Papričky jalapeño nakrájíme na tenká kolečka. Papriku očistíme, odstraníme semínka a dužninu nakrájíme na nudličky silné 0,5 cm. Slaninu ogrilujeme na rozpáleném grilu dozlatova., Takto připravené tortilly položíme na rozpálený gril, přiklopíme a grilujeme 2 minuty."
108,Rajčatová salsa,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Čerstvá bazalka, Čerstvý tymián, Červená Chilli paprička, Červená cibule, Červený vinný ocet, Česnek, Citronová šťáva, Olivový olej, Plocholistá petržel, Rajčata, Sůl","Cibuli najemno nakrájíme. Česnek oloupeme, podélně rozkrojíme, odstraníme středový klíček a najemno nastrouháme nebo prolisujeme. Chilli papričku nakrájíme najemno., Cibuli promícháme s octem, citronovou šťávou a česnekem. Přidáme nakrájená rajčata, bylinky a olej., Dle chuti přidáme sůl a chilli papričku a promícháme., Rajčata rozkrojíme na čtvrtiny a vykrojíme tuhý střed včetně semínek. Dužninu nakrájíme na drobné kostičky."
109,Řecké bifteki,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Čerstvě drcený pepř, Čerstvé oregano, Červená cibule, Citrónová kůra, Máta, Mleté hovězí maso, Plocholistá petržel, Sůl, Sýr Feta, Toustový chléb, Vejce, Víno vhodné ke grilování","Cibuli nakrájíme najemno. Mátu, petržel a oregano nakrájíme najemno. Toustový chleba dáme do misky a zalejeme ho 50 ml vody. Přidáme bylinky, cibuli, špetku pepře, 1 lžičku soli, citronovou kůru, vejce a mleté maso a důkladně promícháme., Hovězí maso můžete nahradit masem jehněčím. Pamatujte, že čím více tučných částí na jehněčím mase necháte, tím bude jeho chuť výraznější. 

Podávejte s tzatziki, cherry rajčaty a měsíčky najemno nakrájené červené cibule., Položíme na středně rozpálený gril a grilujeme z každé strany 2-3 minuty dozlatova., Směs rozdělíme na 6 částí. Z každé části vytvarujeme oválnou placku, doprostřed položíme špalíček sýra a maso zabalíme do oválné šišky., Sýr rozřízneme na 6 špalíčků dlouhých 5 cm."
110,Souvlaki,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Čerstvě drcený pepř, Čerstvé oregano, Čerstvý tymián, Citron, Máta, Olivový olej, Špejle, Sůl, Vepřová kýta, Víno vhodné ke grilování","Hotové špízy položíme na talíř, zakápneme zbylým olivovým olejem a šťávou z grilovaného citronu., Lístky z bylinek sdrhneme z větviček a stonků. Špejle namočíme na 10 minut do studené vody., Maso nakrájíme na kostky o hraně 3 cm, dáme je do misky společně s bylinkami, 3 lžícemi oleje, špetkou soli a pepře a promícháme. Necháme odležet 2 hodiny v lednici., Maso vyndáme z marinády a napícháme ho na špejle. Citron rozřízneme na poloviny., Špízy položíme na rozpálený gril a grilujeme je postupně 1,5 minuty z každé strany, dokud není maso měkké. Citron položíme řeznou stranou na gril ke špízům."
111,Tzatziky,Roman Vaněk,"S Rohlíkem jsme dali dohromady výběr nejoblíbenějších receptů z mých kuchařek a propojili je se správnými ingrediencemi. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Bílý řecký jogurt, Čerstvý kopr, Česnek, Citronová šťáva, Extra panenský olivový olej, Salátová okurka, Sůl","Česnek podélně rozřízneme a vyndáme tuhý klíček, který vyhodíme. Česnek najemno nakrájíme., Okapanou okurku vymačkáme, smícháme v misce s jogurtem, česnekem, koprem, citronovou šťávou a olivovým olejem. Dáme na 2 hodiny vychladit do lednice. Před podáváním promícháme., Z okurky odkrojíme oba konce a podélně ji rozřízneme. Lžící vyškrábneme semínka a okurku nahrubo nastrouháme. Dáme ji do cedníku, ten položíme na misku a okurku osolíme. Zamícháme a necháme 10 minut odstát, okurka pustí vodu."
112,Medovo-hořčičná marináda,Rohlík vaří,"Na Rohlíku jsme si pro vás připravili oblíbené recepty. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Čerstvě drcený pepř, Česnek, Citronová šťáva, Dijonská hořčice, Extra panenský olivový olej, Med, Rozmarýn čerstvý, Sůl","Do směsi naložte hovězí nebo vepřové maso a nechte ho do druhého dne marinovat., Hořčici smíchejte s medem, olivovým olejem, prolisovaným nebo nasekaným česnekem, citronovou šťávou, solí a čerstvě namletým pepřem. Přidejte hrst nasekaných bylinek (jeden druh nebo mix rozmarýnu, tymiánu a estragonu)., Naložené maso pak grilujte, jak jste zvyklí."
113,Grilované zeleninové špízy,Rohlík vaří,"Na Rohlíku jsme si pro vás připravili oblíbené recepty. Dejte nám vědět, jak se vám jídlo povedlo <strong>#rohlikchef</strong>","Čerstvé bylinky, Čerstvě drcený pepř, Červená cibule, Červená paprika, Česnek, Cherry rajčata, Citronová šťáva, Cuketa, Olivový olej, Sůl","Očištěnou zeleninu nakrájejte na stejně velké kousky, aby se rovnoměrně propékala a napíchejte ji na grilovací jehly., Olej smíchejte s citronovou šťávou, prolisovaným česnekem, nasekanými bylinkami dle chuti (tymián, oregano, saturejka, bazalka, petržel, máta…), solí a čerstvě namletým pepřem. Celé špízy potřete marinádou a pozvolna asi 15 minut grilujte doměkka., Pokud používáte dřevěné špejle, na 30 minut je namočte do studené vody, aby vám na grilu nechytly.

Na špízy můžete napíchat i další dobroty jako je kukuřice, chřest, žampiony, růžičková kapusta nebo třeba kousky tofu, tempehu či sýru halloumi., Špízy průběžně otáčejte a potírejte zbylou marinádou."
